state;statenum;trend;treated;treated_post;lncase;afdcben;unemp;empratio;mon_d2;mon_d3;mon_d4;caseload;popn;empratio_raw;south;control;T0
NY;33;10;0;0;-3.921891928;4.21999979;4.800000191;-0.773244679;0;1;0;354609;17923194;0.461513162;0;1;117
NY;33;11;0;0;-3.936696291;4.21999979;4.5;-0.779480338;0;1;0;349479;17929232;0.458644301;0;1;117
NY;33;12;0;0;-3.940120935;4.21999979;4.400000095;-0.800024331;0;1;0;348365;17935272;0.449318022;0;1;117
NY;33;13;0;0;-3.949157715;4.269999981;4.5;-0.791015089;0;0;1;345311;17941308;0.45338434;0;1;117
NY;33;14;0;0;-3.959804058;4.269999981;4.5;-0.789852619;0;0;1;341644;17944790;0.453911692;0;1;117
NY;33;15;0;0;-3.958291292;4.269999981;4.099999905;-0.789564729;0;0;1;342151;17948272;0.454042375;0;1;117
NY;33;16;0;0;-3.966277838;4.269999981;4.900000095;-0.803055286;0;0;0;339419;17951752;0.447958231;0;1;117
NY;33;17;0;0;-3.962618828;4.269999981;4.599999905;-0.802155674;0;0;0;340653;17955236;0.448361427;0;1;117
NY;33;18;0;0;-3.955419302;4.269999981;4.300000191;-0.796361148;0;0;0;343104;17958716;0.450966984;0;1;117
NY;33;19;0;0;-3.952972889;4.269999981;3.799999952;-0.79647994;1;0;0;343934;17962198;0.450913399;0;1;117
NY;33;20;0;0;-3.964072943;4.269999981;3.799999952;-0.797661722;1;0;0;340127;17965680;0.450380832;0;1;117
NY;33;21;0;0;-3.965510607;4.269999981;3.799999952;-0.776863456;1;0;0;339628;17969160;0.459846079;0;1;117
NY;33;22;0;0;-3.966761827;4.269999981;4.199999809;-0.768244326;0;1;0;339193;17972642;0.463826686;0;1;117
NY;33;23;0;0;-3.966799021;4.269999981;4.099999905;-0.774015307;0;1;0;339170;17976124;0.46115765;0;1;117
NY;33;24;0;0;-3.97513485;4.269999981;4.199999809;-0.793756187;0;1;0;336344;17979604;0.452143282;0;1;117
NY;33;25;0;0;-3.975663185;4.150000095;4.199999809;-0.787539303;0;0;1;336156;17983086;0.454962969;0;1;117
NY;33;26;0;0;-3.978310108;4.150000095;4.199999809;-0.784335852;0;0;1;335223;17984650;0.456422716;0;1;117
NY;33;27;0;0;-3.971194744;4.150000095;4.300000191;-0.783475459;0;0;1;337572;17986214;0.4568156;0;1;117
NY;33;28;0;0;-3.97865057;4.150000095;5.300000191;-0.794594586;0;0;0;335020;17987778;0.451764345;0;1;117
NY;33;29;0;0;-3.979804993;4.150000095;5.199999809;-0.79375422;0;0;0;334589;17989342;0.452144176;0;1;117
NY;33;30;0;0;-3.970115423;4.150000095;4.800000191;-0.7880705;0;0;0;337802;17990906;0.454721332;0;1;117
NY;33;31;0;0;-3.961830616;4.150000095;5.199999809;-0.787093878;1;0;0;340567;17992472;0.455165625;0;1;117
NY;33;32;0;0;-3.961788654;4.150000095;5.199999809;-0.787247598;1;0;0;340536;17994036;0.455095679;0;1;117
NY;33;33;0;0;-3.971088171;4.150000095;5;-0.766878307;1;0;0;337339;17995600;0.464460701;0;1;117
NY;33;34;0;0;-3.973053217;4.150000095;5.199999809;-0.761913776;0;1;0;336632;17997164;0.466772258;0;1;117
NY;33;35;0;0;-3.969699144;4.150000095;5;-0.767537057;0;1;0;337718;17998728;0.464154869;0;1;117
NY;33;36;0;0;-3.967427731;4.150000095;5.099999905;-0.786875844;0;1;0;338441;18000292;0.455264896;0;1;117
NY;33;37;0;0;-3.968518257;4.179999828;5.099999905;-0.782555103;0;0;1;338027;18001856;0.45723623;0;1;117
NY;33;38;0;0;-3.970701694;4.179999828;5.099999905;-0.781487346;0;0;1;337134;18004012;0.45772469;0;1;117
NY;33;39;0;0;-3.96562314;4.179999828;5;-0.779935956;0;0;1;338694;18006172;0.458435357;0;1;117
NY;33;40;0;0;-3.962250471;4.179999828;5.699999809;-0.773789704;0;0;0;339681;18008328;0.46126169;0;1;117
NY;33;41;0;0;-3.959197521;4.179999828;5.599999905;-0.773299694;0;0;0;340562;18010488;0.46148777;0;1;117
NY;33;42;0;0;-3.94452095;4.179999828;5.300000191;-0.768767774;0;0;0;345437;18012644;0.463583976;0;1;117
NY;33;43;0;0;-3.944205046;4.179999828;4.900000095;-0.770830035;1;0;0;345386;18014804;0.462628901;0;1;117
NY;33;44;0;0;-3.938819408;4.179999828;4.900000095;-0.767287433;1;0;0;347090;18016962;0.464270711;0;1;117
NY;33;45;0;0;-3.933827639;4.179999828;4.900000095;-0.75010097;1;0;0;348665;18019120;0.472318858;0;1;117
NY;33;46;0;0;-3.933664083;4.179999828;5.199999809;-0.744825125;0;1;0;348560;18021278;0.474817336;0;1;117
NY;33;47;0;0;-3.921595812;4.179999828;5.099999905;-0.751094997;0;1;0;352628;18023436;0.471849591;0;1;117
NY;33;48;0;0;-3.918787718;4.179999828;5.300000191;-0.772554457;0;1;0;353455;18025594;0.461831838;0;1;117
NY;33;49;0;0;-3.905589819;4.079999924;5.400000095;-0.771693468;0;0;1;357984;18027752;0.462229609;0;1;117
NY;33;50;0;0;-3.901184082;4.079999924;5.5;-0.774500489;0;0;1;359277;18032114;0.460933983;0;1;117
NY;33;51;0;0;-3.889409781;4.079999924;5.599999905;-0.777026474;0;0;1;363241;18036476;0.459771127;0;1;117
NY;33;52;0;0;-3.882125378;4.079999924;6.800000191;-0.799011886;0;0;0;365603;18040840;0.449773192;0;1;117
NY;33;53;0;0;-3.879081011;4.079999924;7.099999905;-0.801785707;0;0;0;366423;18045200;0.448527306;0;1;117
NY;33;54;0;0;-3.865185976;4.079999924;7.199999809;-0.800636768;0;0;0;371251;18049564;0.449042916;0;1;117
NY;33;55;0;0;-3.854937553;4.079999924;7;-0.803459942;1;0;0;374773;18053924;0.447777003;0;1;117
NY;33;56;0;0;-3.850165129;4.079999924;7.099999905;-0.804198861;1;0;0;376262;18058288;0.447446227;0;1;117
NY;33;57;0;0;-3.84552598;4.079999924;7.199999809;-0.787419617;1;0;0;377706;18062648;0.455017388;0;1;117
NY;33;58;0;0;-3.836949348;4.079999924;7.5;-0.785190284;0;1;0;380651;18067012;0.456032902;0;1;117
NY;33;59;0;0;-3.826806307;4.079999924;7.300000191;-0.792571962;0;1;0;384220;18071374;0.452679038;0;1;117
NY;33;60;0;0;-3.823254824;4.079999924;7.400000095;-0.815121055;0;1;0;385274;18075736;0.442585737;0;1;117
NY;33;61;0;0;-3.809547186;4.079999924;7.5;-0.811259806;0;0;1;390274;18080098;0.444297969;0;1;117
NY;33;62;0;0;-3.807832003;4.079999924;7.599999905;-0.813634932;0;0;1;390805;18085020;0.44324398;0;1;117
NY;33;63;0;0;-3.800552845;4.079999924;7.900000095;-0.818021894;0;0;1;393520;18089940;0.44130373;0;1;117
NY;33;64;0;0;-3.793242693;4.079999924;9;-0.835632622;0;0;0;396266;18094860;0.433600098;0;1;117
NY;33;65;0;0;-3.794752598;4.079999924;9.100000381;-0.83789283;0;0;0;395527;18099782;0.432621181;0;1;117
NY;33;66;0;0;-3.792869329;4.079999924;8.899999619;-0.836301804;0;0;0;396131;18104704;0.433310032;0;1;117
NY;33;67;0;0;-3.790398598;4.079999924;8.399999619;-0.834595561;1;0;0;396969;18109624;0.434049994;0;1;117
NY;33;68;0;0;-3.788726091;4.079999924;8.399999619;-0.834825099;1;0;0;397491;18114544;0.433950365;0;1;117
NY;33;69;0;0;-3.784558296;4.079999924;8.699999809;-0.818182468;1;0;0;399008;18119466;0.44123286;0;1;117
NY;33;70;0;0;-3.781228542;4.079999924;8.899999619;-0.808371246;0;1;0;400195;18124388;0.445583224;0;1;117
NY;33;71;0;0;-3.771911144;4.079999924;8.600000381;-0.815238476;0;1;0;403796;18129308;0.442533761;0;1;117
NY;33;72;0;0;-3.765908003;4.079999924;8.600000381;-0.83651346;0;1;0;406081;18134228;0.43321833;0;1;117
NY;33;73;0;0;-3.754025221;3.960000038;8.399999619;-0.829630554;0;0;1;410787;18139150;0.436210394;0;1;117
NY;33;74;0;0;-3.755252838;3.960000038;8.300000191;-0.830042243;0;0;1;409985;18140376;0.436030865;0;1;117
NY;33;75;0;0;-3.722359657;3.960000038;8.199999809;-0.828750432;0;0;1;423387;18141600;0.436594516;0;1;117
NY;33;76;0;0;-3.710348845;3.960000038;9;-0.839194059;0;0;0;428191;18142824;0.432058603;0;1;117
NY;33;77;0;0;-3.704758167;3.960000038;8.699999809;-0.837166965;0;0;0;430278;18144048;0.432935297;0;1;117
NY;33;78;0;0;-3.692624807;3.960000038;8.199999809;-0.834287465;0;0;0;435213;18145274;0.434183747;0;1;117
NY;33;79;0;0;-3.662114382;3.960000038;7.699999809;-0.83115238;1;0;0;448369;18146500;0.435547084;0;1;117
NY;33;80;0;0;-3.679757357;3.960000038;7.599999905;-0.82819128;1;0;0;440206;18147724;0.436838686;0;1;117
NY;33;81;0;0;-3.678923845;3.960000038;7.699999809;-0.809944987;1;0;0;440251;18148948;0.444882542;0;1;117
NY;33;82;0;0;-3.677988052;3.960000038;7.699999809;-0.799032271;0;1;0;440341;18150174;0.449764013;0;1;117
NY;33;83;0;0;-3.673042774;3.960000038;7.5;-0.805210471;0;1;0;442200;18151398;0.446993828;0;1;117
NY;33;84;0;0;-3.667700291;3.960000038;7.5;-0.827424049;0;1;0;444243;18152624;0.437173992;0;1;117
NY;33;85;0;0;-3.668998957;3.880000114;7.5;-0.819729149;0;0;1;443341;18153848;0.440550953;0;1;117
NY;33;86;0;0;-3.66715169;3.880000114;7.5;-0.819987774;0;0;1;443750;18153180;0.440437049;0;1;117
NY;33;87;0;0;-3.65221715;3.880000114;7.400000095;-0.819923759;0;0;1;450010;18152516;0.440465212;0;1;117
NY;33;88;0;0;-3.651361704;3.880000114;8.199999809;-0.833135188;0;0;0;449978;18151848;0.434684336;0;1;117
NY;33;89;0;0;-3.647474051;3.880000114;8.100000381;-0.832852423;0;0;0;451312;18151180;0.434807271;0;1;117
NY;33;90;0;0;-3.632577896;3.880000114;7.900000095;-0.827811956;0;0;0;457660;18150514;0.437004417;0;1;117
NY;33;91;0;0;-3.630423784;3.880000114;7.099999905;-0.825597584;1;0;0;458221;18149848;0.437973201;0;1;117
NY;33;92;0;0;-3.626590967;3.880000114;6.900000095;-0.823782146;1;0;0;459553;18149180;0.438769013;0;1;117
NY;33;93;0;0;-3.62340641;3.880000114;6.800000191;-0.806566477;1;0;0;460590;18148514;0.446388125;0;1;117
NY;33;94;0;0;-3.620939016;3.880000114;6.900000095;-0.795395255;0;1;0;461298;18147848;0.451402783;0;1;117
NY;33;95;0;0;-3.618585587;3.880000114;6.5;-0.800974309;0;1;0;461954;18147180;0.448891401;0;1;117
NY;33;96;0;0;-3.61809206;3.880000114;6.300000191;-0.82134521;0;1;0;461751;18146514;0.439839572;0;1;117
NY;33;97;0;0;-3.617560863;8.159999847;6.199999809;-0.815329731;0;0;1;461565;18145848;0.442493409;0;1;117
NY;33;98;0;0;-3.614976645;8.159999847;6.099999905;-0.81545651;0;0;1;462309;18144880;0.442437321;0;1;117
NY;33;99;0;0;-3.611014843;8.159999847;5.900000095;-0.816782534;0;0;1;463692;18143910;0.44185102;0;1;117
NY;33;100;0;0;-3.615849018;8.159999847;6.900000095;-0.833516777;0;0;0;461006;18142942;0.434518516;0;1;117
NY;33;101;0;0;-3.61548686;8.159999847;6.900000095;-0.833070517;0;0;0;460723;18141972;0.43471244;0;1;117
NY;33;102;0;0;-3.610419989;8.159999847;6.800000191;-0.828681588;0;0;0;462611;18141004;0.436624557;0;1;117
NY;33;103;0;0;-3.619857073;8.159999847;6.199999809;-0.829289079;1;0;0;457818;18140036;0.436359376;0;1;117
NY;33;104;0;0;-3.622173309;8.159999847;6.199999809;-0.82845366;1;0;0;456312;18139068;0.436724097;0;1;117
NY;33;105;0;0;-3.626729012;8.159999847;6.099999905;-0.811515629;1;0;0;453793;18138100;0.444184333;0;1;117
NY;33;106;0;0;-3.636516094;8.159999847;6.400000095;-0.804173946;0;1;0;448933;18137132;0.447457403;0;1;117
NY;33;107;0;0;-3.634949207;8.159999847;6.300000191;-0.808745682;0;1;0;449196;18136164;0.445416421;0;1;117
NY;33;108;0;0;-3.6429317;8.159999847;6.199999809;-0.827535272;0;1;0;445187;18135194;0.437125355;0;1;117
NY;33;109;0;0;-3.646448851;8.470000267;6.099999905;-0.821700275;0;0;1;443188;18134226;0.439683437;0;1;117
NY;33;110;0;0;-3.650493145;8.470000267;6;-0.820872307;0;0;1;440994;18131374;0.440047622;0;1;117
NY;33;111;0;0;-3.652196884;8.470000267;6;-0.820150912;0;0;1;439839;18128522;0.440365195;0;1;117
NY;33;112;0;0;-3.656165838;8.470000267;6.900000095;-0.833579838;0;0;0;437694;18125670;0.434491098;0;1;117
NY;33;113;0;0;-3.653882504;8.470000267;6.800000191;-0.829900146;0;0;0;438291;18122816;0.436092824;0;1;117
NY;33;114;0;0;-3.655733109;8.470000267;6.800000191;-0.823974848;0;0;0;437078;18119964;0.438684493;0;1;117
NY;33;115;0;0;-3.660290241;8.470000267;6.199999809;-0.822368085;1;0;0;434690;18117112;0.439389884;0;1;117
NY;33;116;0;0;-3.66866374;8.470000267;6;-0.816429794;1;0;0;430668;18114260;0.442006916;0;1;117
NY;33;117;0;0;-3.680112362;8.470000267;6.099999905;-0.798542261;1;0;0;425373;18111408;0.449984461;0;1;117
NC;34;1;1;0;-4.55995369;4.929999828;5.099999905;-0.744210184;0;0;1;66999;6403700;0.475109398;1;0;113
NC;34;2;1;0;-4.587884903;4.929999828;5.199999809;-0.746035397;0;0;1;65258;6410108;0.474243015;1;0;113
NC;34;3;1;0;-4.570693016;4.929999828;4.800000191;-0.745820463;0;0;1;66496;6416516;0.474344969;1;0;113
NC;34;4;1;0;-4.559382915;4.929999828;5.5;-0.759306729;0;0;0;67360;6422924;0.467990756;1;0;113
NC;34;5;1;0;-4.554780006;4.929999828;5.5;-0.750288785;0;0;0;67779;6429331;0.472230166;1;0;113
NC;34;6;1;0;-4.541062355;4.929999828;5;-0.743935227;0;0;0;68825;6435739;0.475240052;1;0;113
NC;34;7;1;0;-4.538627148;4.929999828;4.5;-0.737519681;1;0;0;69103;6442147;0.478298783;1;0;113
NC;34;8;1;0;-4.540206909;4.929999828;4.400000095;-0.725418746;1;0;0;69104;6448555;0.484121799;1;0;113
NC;34;9;1;0;-4.550812244;4.929999828;4.800000191;-0.714873672;1;0;0;68484;6454963;0.489253938;1;0;113
NC;34;10;1;0;-4.568106174;4.929999828;4.5;-0.699807048;0;1;0;67417;6461371;0.496681124;1;0;113
NC;34;11;1;0;-4.580194473;4.929999828;4.199999809;-0.705981612;0;1;0;66713;6467778;0.493623763;1;0;113
NC;34;12;1;0;-4.580404758;4.929999828;3.700000048;-0.717048347;0;1;0;66805;6474186;0.488191098;1;0;113
NC;34;13;1;0;-4.586959362;4.900000095;3.799999952;-0.711109936;0;0;1;66474;6480594;0.491098821;1;0;113
NC;34;14;1;0;-4.602004051;4.900000095;4;-0.715411901;0;0;1;65597;6487666;0.488990635;1;0;113
NC;34;15;1;0;-4.588681698;4.900000095;3.700000048;-0.721476197;0;0;1;66594;6494738;0.486034244;1;0;113
NC;34;16;1;0;-4.587532997;4.900000095;4.800000191;-0.742728949;0;0;0;66788;6501810;0.475813657;1;0;113
NC;34;17;1;0;-4.555607319;4.900000095;4.300000191;-0.730691969;0;0;0;69076;6508882;0.481575638;1;0;113
NC;34;18;1;0;-4.532092094;4.900000095;3.799999952;-0.729133785;0;0;0;70844;6515954;0.482326597;1;0;113
NC;34;19;1;0;-4.505349159;4.900000095;3.400000095;-0.727078378;1;0;0;72892;6523027;0.483319014;1;0;113
NC;34;20;1;0;-4.492408752;4.900000095;3.400000095;-0.717738748;1;0;0;73971;6530099;0.487854153;1;0;113
NC;34;21;1;0;-4.499230385;4.900000095;3.700000048;-0.706958294;1;0;0;73597;6537171;0.493141919;1;0;113
NC;34;22;1;0;-4.50005722;4.900000095;3.5;-0.692016304;0;1;0;73665;6544243;0.500565767;1;0;113
NC;34;23;1;0;-4.495392323;4.900000095;3.299999952;-0.698794782;0;1;0;74139;6551315;0.497184157;1;0;113
NC;34;24;1;0;-4.507171154;4.900000095;3.099999905;-0.707959831;0;1;0;73399;6558387;0.492648274;1;0;113
NC;34;25;1;0;-4.501708508;4.860000134;3.400000095;-0.707612395;0;0;1;73930;6565459;0.492819458;1;0;113
NC;34;26;1;0;-4.49994421;4.860000134;3.5;-0.709582508;0;0;1;74199;6573082;0.491849482;1;0;113
NC;34;27;1;0;-4.48798275;4.860000134;3.200000048;-0.714060128;0;0;1;75232;6580705;0.489652097;1;0;113
NC;34;28;1;0;-4.486423016;4.860000134;4.199999809;-0.732267618;0;0;0;75490;6588328;0.480817437;1;0;113
NC;34;29;1;0;-4.468479633;4.860000134;3.900000095;-0.721747339;0;0;0;77000;6595951;0.485902488;1;0;113
NC;34;30;1;0;-4.45923233;4.860000134;3.599999905;-0.720906556;0;0;0;77860;6603574;0.486311197;1;0;113
NC;34;31;1;0;-4.454676628;4.860000134;3.5;-0.717093766;1;0;0;78361;6611197;0.488168925;1;0;113
NC;34;32;1;0;-4.452038288;4.860000134;3.5;-0.706884325;1;0;0;78714;6618820;0.493178397;1;0;113
NC;34;33;1;0;-4.456385136;4.860000134;3.799999952;-0.694197595;1;0;0;78518;6626443;0.499475062;1;0;113
NC;34;34;1;0;-4.459754944;4.860000134;3.599999905;-0.683882833;0;1;0;78399;6634066;0.504653692;1;0;113
NC;34;35;1;0;-4.459375858;4.860000134;3.5;-0.690545678;0;1;0;78574;6641689;0.501302481;1;0;113
NC;34;36;1;0;-4.461988449;4.860000134;3.200000048;-0.700234294;0;1;0;78514;6649312;0.496468961;1;0;113
NC;34;37;1;0;-4.430641174;4.840000153;3.200000048;-0.698430061;0;0;1;81164;6656935;0.497365534;1;0;113
NC;34;38;1;0;-4.4516325;4.840000153;3.200000048;-0.702153265;0;0;1;79625;6664534;0.495517164;1;0;113
NC;34;39;1;0;-4.411063671;4.840000153;3.099999905;-0.708099842;0;0;1;83075;6672132;0.492579281;1;0;113
NC;34;40;1;0;-4.41145277;4.840000153;4.199999809;-0.722550809;0;0;0;83196;6679731;0.485512227;1;0;113
NC;34;41;1;0;-4.395816803;4.840000153;4.099999905;-0.711376488;0;0;0;84663;6687329;0.490967929;1;0;113
NC;34;42;1;0;-4.387153625;4.840000153;3.700000048;-0.71178329;0;0;0;85557;6694928;0.490768224;1;0;113
NC;34;43;1;0;-4.361623764;4.840000153;3.599999905;-0.710462749;1;0;0;87931;6702527;0.491416752;1;0;113
NC;34;44;1;0;-4.333415508;4.840000153;3.799999952;-0.700372934;1;0;0;90613;6710125;0.496400148;1;0;113
NC;34;45;1;0;-4.355619907;4.840000153;4.199999809;-0.689680278;1;0;0;88786;6717724;0.501736462;1;0;113
NC;34;46;1;0;-4.340335369;4.840000153;4.300000191;-0.683094859;0;1;0;90319;6725322;0.505051494;1;0;113
NC;34;47;1;0;-4.334205627;4.840000153;3.900000095;-0.690993071;0;1;0;91041;6732921;0.501078188;1;0;113
NC;34;48;1;0;-4.329958439;4.840000153;3.700000048;-0.701542377;0;1;0;91596;6740519;0.495819986;1;0;113
NC;34;49;1;0;-4.297996044;4.809999943;4.599999905;-0.704661727;0;0;1;94744;6748118;0.494275749;1;0;113
NC;34;50;1;0;-4.289666176;4.809999943;4.900000095;-0.708750188;0;0;1;95603;6755177;0.492259055;1;0;113
NC;34;51;1;0;-4.256729126;4.809999943;4.900000095;-0.715270758;0;0;1;98873;6762236;0.489059687;1;0;113
NC;34;52;1;0;-4.242734432;4.809999943;6.099999905;-0.740767181;0;0;0;100336;6769295;0.476748019;1;0;113
NC;34;53;1;0;-4.213471889;4.809999943;6.199999809;-0.733083785;0;0;0;103387;6776354;0.480425179;1;0;113
NC;34;54;1;0;-4.195135593;4.809999943;6;-0.736906588;0;0;0;105373;6783413;0.478592128;1;0;113
NC;34;55;1;0;-4.165706635;4.809999943;5.699999809;-0.733477831;1;0;0;108595;6790473;0.480235904;1;0;113
NC;34;56;1;0;-4.158653736;4.809999943;5.900000095;-0.724005044;1;0;0;109439;6797532;0.484806687;1;0;113
NC;34;57;1;0;-4.15248394;4.809999943;6.199999809;-0.711851299;1;0;0;110192;6804591;0.490734845;1;0;113
NC;34;58;1;0;-4.140366077;4.809999943;6.199999809;-0.701232135;0;1;0;111612;6811650;0.495973796;1;0;113
NC;34;59;1;0;-4.132175922;4.809999943;5.599999905;-0.705913842;0;1;0;112607;6818709;0.493657231;1;0;113
NC;34;60;1;0;-4.120837212;4.809999943;5.300000191;-0.715430081;0;1;0;113969;6825768;0.488981754;1;0;113
NC;34;61;1;0;-4.101032257;4.829999924;5.400000095;-0.714127421;0;0;1;116328;6832827;0.489619166;1;0;113
NC;34;62;1;0;-4.108289242;4.829999924;5.699999809;-0.720535934;0;0;1;115709;6842418;0.486491472;1;0;113
NC;34;63;1;0;-4.084560871;4.829999924;5.599999905;-0.727188349;0;0;1;118715;6852009;0.483265847;1;0;113
NC;34;64;1;0;-4.073555946;4.829999924;6.800000191;-0.749084473;0;0;0;120259;6861600;0.472799212;1;0;113
NC;34;65;1;0;-4.067659378;4.829999924;6.800000191;-0.741240084;0;0;0;121202;6871191;0.476522624;1;0;113
NC;34;66;1;0;-4.065430641;4.829999924;6.300000191;-0.741161466;0;0;0;121705;6880782;0.476560086;1;0;113
NC;34;67;1;0;-4.063011646;4.829999924;5.800000191;-0.740843475;1;0;0;122233;6890373;0.476711631;1;0;113
NC;34;68;1;0;-4.061318398;4.829999924;6;-0.730005622;1;0;0;122674;6899964;0.481906295;1;0;113
NC;34;69;1;0;-4.055792809;4.829999924;6.5;-0.714985132;1;0;0;123589;6909555;0.48919937;1;0;113
NC;34;70;1;0;-4.05604744;4.829999924;6.300000191;-0.706711531;0;1;0;123793;6919146;0.493263632;1;0;113
NC;34;71;1;0;-4.049654484;4.829999924;5.900000095;-0.714364827;0;1;0;124824;6928737;0.489502907;1;0;113
NC;34;72;1;0;-4.041439056;4.829999924;5.5;-0.725829005;0;1;0;126093;6938328;0.483923227;1;0;113
NC;34;73;1;0;-4.024699211;4.699999809;5.5;-0.724256694;0;0;1;128465;6947919;0.484684706;1;0;113
NC;34;74;1;0;-4.031712055;4.699999809;5.699999809;-0.729409218;0;0;1;127809;6957431;0.482193798;1;0;113
NC;34;75;1;0;-4.013672829;4.699999809;5.199999809;-0.734626114;0;0;1;130382;6966944;0.47968477;1;0;113
NC;34;76;1;0;-4.026637554;4.699999809;6.099999905;-0.753951848;0;0;0;128946;6976456;0.470503509;1;0;113
NC;34;77;1;0;-4.011027813;4.699999809;5.900000095;-0.745200396;0;0;0;131222;6985968;0.474639148;1;0;113
NC;34;78;1;0;-4.003146172;4.699999809;5.400000095;-0.746611774;0;0;0;132510;6995480;0.473969758;1;0;113
NC;34;79;1;0;-4.013638973;4.699999809;5.099999905;-0.740721822;1;0;0;131374;7004993;0.476769656;1;0;113
NC;34;80;1;0;-4.016852856;4.699999809;5.099999905;-0.732557714;1;0;0;131199;7014505;0.480677962;1;0;113
NC;34;81;1;0;-4.013896465;4.699999809;5.400000095;-0.719583631;1;0;0;131835;7024017;0.486954957;1;0;113
NC;34;82;1;0;-4.019222736;4.699999809;5;-0.708299518;0;1;0;131381;7033529;0.492480934;1;0;113
NC;34;83;1;0;-4.010912418;4.699999809;4.5;-0.717774391;0;1;0;132726;7043042;0.487836778;1;0;113
NC;34;84;1;0;-4.026027679;4.699999809;4.099999905;-0.728345811;0;1;0;130980;7052554;0.482706845;1;0;113
NC;34;85;1;0;-4.024947643;4.659999847;4.300000191;-0.727691114;0;0;1;131367;7062066;0.483022958;1;0;113
NC;34;86;1;0;-4.028826237;4.659999847;4.300000191;-0.729364336;0;0;1;131151;7072470;0.482215405;1;0;113
NC;34;87;1;0;-4.02709198;4.659999847;4;-0.733785808;0;0;1;131672;7082874;0.480088025;1;0;113
NC;34;88;1;0;-4.032239914;4.659999847;5;-0.7561993;0;0;0;131288;7093278;0.469447285;1;0;113
NC;34;89;1;0;-4.035348415;4.659999847;5;-0.747638702;0;0;0;131172;7103681;0.473483264;1;0;113
NC;34;90;1;0;-4.015770435;4.659999847;4.5;-0.744137287;0;0;0;134063;7114085;0.475144029;1;0;113
NC;34;91;1;0;-4.036783218;4.659999847;4;-0.738064885;1;0;0;131567;7124489;0.478038073;1;0;113
NC;34;92;1;0;-4.037647724;4.659999847;4.199999809;-0.731045246;1;0;0;131745;7134893;0.481405526;1;0;113
NC;34;93;1;0;-4.045036793;4.659999847;4.599999905;-0.718073547;1;0;0;131065;7145297;0.487690866;1;0;113
NC;34;94;1;0;-4.062090397;4.659999847;4.599999905;-0.710447192;0;1;0;129134;7155701;0.491424382;1;0;113
NC;34;95;1;0;-4.048792362;4.659999847;4.5;-0.71732688;0;1;0;131152;7166104;0.48805517;1;0;113
NC;34;96;1;0;-4.065545082;4.659999847;4.099999905;-0.726371646;0;1;0;129258;7176508;0.483660728;1;0;113
NC;34;97;1;0;-4.060402393;5.710000038;4.199999809;-0.727262974;0;0;1;130211;7186912;0.483229786;1;0;113
NC;34;98;1;0;-4.080947399;5.710000038;4.099999905;-0.730427623;0;0;1;127829;7197091;0.481702954;1;0;113
NC;34;99;1;0;-4.075087547;5.710000038;3.599999905;-0.735329866;0;0;1;128848;7207269;0.479347318;1;0;113
NC;34;100;1;0;-4.091067791;5.710000038;4.5;-0.760585606;0;0;0;127069;7217448;0.467392623;1;0;113
NC;34;101;1;0;-4.096121311;5.710000038;4.699999809;-0.756037593;0;0;0;126691;7227626;0.469523191;1;0;113
NC;34;102;1;0;-4.08237505;5.710000038;4.199999809;-0.750089824;0;0;0;128711;7237805;0.472324133;1;0;113
NC;34;103;1;0;-4.105066776;5.710000038;4;-0.746888399;1;0;0;126084;7247984;0.473838657;1;0;113
NC;34;104;1;0;-4.116609097;5.710000038;4.300000191;-0.742866397;1;0;0;124895;7258162;0.475748271;1;0;113
NC;34;105;1;0;-4.126253128;5.710000038;4.699999809;-0.731114864;1;0;0;123952;7268341;0.481372029;1;0;113
NC;34;106;1;0;-4.142125607;5.710000038;4.699999809;-0.721948206;0;1;0;122252;7278519;0.485804886;1;0;113
NC;34;107;1;0;-4.154290199;5.710000038;4.400000095;-0.72918582;0;1;0;121023;7288698;0.482301503;1;0;113
